timestamp,lat,lon,speed_kmh
2025-05-04T17:18:16,32.476066472008824,-111.29333736374974,32.4468
2025-05-04T17:18:17,32.47603143565357,-111.29344046115875,34.7076
2025-05-04T17:18:18,32.47595742344856,-111.2935021519661,32.302800000000005
2025-05-04T17:18:19,32.47586731798947,-111.29351581446826,31.676399999999997
2025-05-04T17:18:20,32.475779727101326,-111.2934498488903,32.1552
2025-05-04T17:18:21,32.47572910040617,-111.29335219971836,31.323600000000003
2025-05-04T17:18:22,32.47574217617512,-111.2932513654232,29.0268
2025-05-04T17:18:23,32.47579883784056,-111.29314390942454,33.27120000000001
2025-05-04T17:18:24,32.475822139531374,-111.29305120557547,32.7816
2025-05-04T17:18:25,32.47579322196543,-111.29297317005694,28.6416
2025-05-04T17:18:26,32.47578768990934,-111.2929011695087,25.38
2025-05-04T17:18:27,32.475801603868604,-111.29282606765628,25.059600000000003
2025-05-04T17:18:28,32.4757862649858,-111.29275490529835,24.994799999999998
2025-05-04T17:18:29,32.47573169879615,-111.29270209930837,24.5556
2025-05-04T17:18:30,32.475651232525706,-111.29269598051906,25.8156
2025-05-04T17:18:31,32.475598929449916,-111.29272934049368,22.712400000000002
2025-05-04T17:18:32,32.47555433772504,-111.29274962469935,20.502000000000002
2025-05-04T17:18:33,32.475512847304344,-111.29278633743525,20.2932
2025-05-04T17:18:34,32.475501196458936,-111.29284190945327,18.8388
2025-05-04T17:18:35,32.47550739906728,-111.2929455935955,24.4224
2025-05-04T17:18:36,32.475514858961105,-111.29305011592805,29.069999999999997
2025-05-04T17:18:37,32.4755219835788,-111.29314265213907,28.933200000000003
2025-05-04T17:18:38,32.47554570436478,-111.29319596104324,25.502399999999998
2025-05-04T17:18:39,32.47552433051169,-111.29324440844357,21.3408
2025-05-04T17:18:40,32.475508907809854,-111.29332311451435,23.5908
2025-05-04T17:18:41,32.475515864789486,-111.29334289580584,16.1748
2025-05-04T17:18:42,32.47549055144191,-111.29341623745859,19.0332
2025-05-04T17:18:43,32.475488958880305,-111.2934445682913,14.31
2025-05-04T17:18:44,32.47540405020118,-111.29346434958279,20.4984
2025-05-04T17:18:45,32.4752801656723,-111.29344725050032,32.4576
2025-05-04T17:18:46,32.4752061534673,-111.2934210151434,31.089599999999997
2025-05-04T17:18:47,32.475145971402526,-111.29339050501585,27.594
2025-05-04T17:18:48,32.475129291415215,-111.29333945922554,19.8648
2025-05-04T17:18:49,32.4751490727067,-111.29328547976911,16.473599999999998
2025-05-04T17:18:50,32.4751509167254,-111.29321440123022,19.9224
2025-05-04T17:18:51,32.47514731250703,-111.29313234239817,22.608
2025-05-04T17:18:52,32.47514186426997,-111.29305112175643,26.128800000000002
2025-05-04T17:18:53,32.47511965222657,-111.29301214590669,21.506400000000003
2025-05-04T17:18:54,32.47510171495378,-111.29295095801353,21.002399999999998
2025-05-04T17:18:55,32.47508402913809,-111.29288365133107,23.259600000000002
2025-05-04T17:18:56,32.47503524646163,-111.29281357862055,26.1936
2025-05-04T17:18:57,32.474969029426575,-111.29276345483959,27.215999999999998
2025-05-04T17:18:58,32.474920246750116,-111.29275691695511,21.3372
2025-05-04T17:18:59,32.47489258646965,-111.29276764579117,15.688799999999999
2025-05-04T17:19:00,32.474868865683675,-111.29275691695511,13.147200000000002
2025-05-04T17:19:01,32.47482988983393,-111.29274434410036,14.824800000000002
2025-05-04T17:19:02,32.47478705830872,-111.29272707737982,16.232400000000002
2025-05-04T17:19:03,32.47474548406899,-111.29272087477148,16.4556
2025-05-04T17:19:04,32.47471463866532,-111.2927317712456,14.558399999999999
2025-05-04T17:19:05,32.47466007247567,-111.29273369908333,18.597600000000003
2025-05-04T17:19:06,32.474586479365826,-111.29272456280887,23.7132
2025-05-04T17:19:07,32.47451540082693,-111.29272380843759,25.7112
2025-05-04T17:19:08,32.4744479265064,-111.29272883757949,26.496000000000002
2025-05-04T17:19:09,32.47437659651041,-111.29273721948266,27.9936
2025-05-04T17:19:10,32.4742943700403,-111.29273302853107,30.4992
2025-05-04T17:19:11,32.474223375320435,-111.2927386444062,28.785600000000002
2025-05-04T17:19:12,32.47418884187937,-111.29274191334844,20.232
2025-05-04T17:19:13,32.47416906058788,-111.29273872822523,14.2884
2025-05-04T17:19:14,32.47415179386735,-111.29274342209101,10.868400000000001
2025-05-04T17:19:15,32.474095802754164,-111.29275163635612,16.344
2025-05-04T17:19:16,32.47404081746936,-111.29276948980987,20.322
2025-05-04T17:19:17,32.47396362014115,-111.29278457723558,26.377200000000002
2025-05-04T17:19:18,32.47389446943998,-111.29281458444893,27.291600000000003
2025-05-04T17:19:19,32.47385960072279,-111.29287610761821,23.8896
2025-05-04T17:19:20,32.47385624796152,-111.29294953309,21.556800000000003
2025-05-04T17:19:21,32.473878460004926,-111.29301935434341,21.268800000000002
2025-05-04T17:19:22,32.473920453339815,-111.2930666282773,20.4264
2025-05-04T17:19:23,32.473972253501415,-111.29309680312872,20.5056
2025-05-04T17:19:24,32.47402656823397,-111.29311976954341,22.208399999999997
2025-05-04T17:19:25,32.47409664094448,-111.29313527606428,25.5456
2025-05-04T17:19:26,32.47418683022261,-111.29313410259783,30.0384
2025-05-04T17:19:27,32.47427157126367,-111.29312312230468,32.19840000000001
2025-05-04T17:19:28,32.47435212135315,-111.29312857054174,31.932
2025-05-04T17:19:29,32.47442152351141,-111.29315866157413,29.0412
2025-05-04T17:19:30,32.47444482520223,-111.293192692101,19.908
2025-05-04T17:19:31,32.47451473027468,-111.29319353029132,24.9516
2025-05-04T17:19:32,32.47456083074212,-111.29316880367696,25.070400000000003
2025-05-04T17:19:33,32.47465713880956,-111.29314684309065,33.048
2025-05-04T17:19:34,32.47474975883961,-111.29315287806094,36.45
2025-05-04T17:19:35,32.47483475133777,-111.2931998167187,36.7704
2025-05-04T17:19:36,32.474891329184175,-111.29327869042754,34.2288
2025-05-04T17:19:37,32.47493986040354,-111.29335689358413,33.303599999999996
2025-05-04T17:19:38,32.47498260810971,-111.2934310734272,33.2028
2025-05-04T17:19:39,32.47501580044627,-111.29350952804089,32.7924
2025-05-04T17:19:40,32.47505301609635,-111.29360139369965,33.1416
2025-05-04T17:19:41,32.47505201026797,-111.29365721717477,24.2784
2025-05-04T17:19:42,32.47502602636814,-111.29371798597276,20.8656
2025-05-04T17:19:43,32.47499409131706,-111.29374112002552,16.214399999999998
2025-05-04T17:19:44,32.474953439086676,-111.29376165568829,16.5816
2025-05-04T17:19:45,32.47486911714077,-111.2937521841377,23.6484
2025-05-04T17:19:46,32.47479225508869,-111.2937059160322,27.4788
2025-05-04T17:19:47,32.47473903000355,-111.29363559186459,28.4256
2025-05-04T17:19:48,32.474683709442616,-111.29356836900115,29.847600000000003
2025-05-04T17:19:49,32.474596202373505,-111.29354439675808,31.7808
2025-05-04T17:19:50,32.474496038630605,-111.29357289522886,35.211600000000004
2025-05-04T17:19:51,32.47442529536784,-111.29358940757811,30.4272
2025-05-04T17:19:52,32.47438824735582,-111.29360130988061,22.338
2025-05-04T17:19:53,32.474336698651314,-111.29357440397143,21.888
2025-05-04T17:19:54,32.47429881244898,-111.29359443672001,17.694
2025-05-04T17:19:55,32.47423242777586,-111.29356987774372,22.082400000000003
2025-05-04T17:19:56,32.474164701998234,-111.2935621663928,25.344
2025-05-04T17:19:57,32.474073423072696,-111.2935743201524,30.304799999999997
2025-05-04T17:19:58,32.473981725052,-111.29359074868262,33.6348
2025-05-04T17:19:59,32.47389413416386,-111.29365897737443,36.561600000000006
2025-05-04T17:20:00,32.47386169619858,-111.29370901733637,27.284399999999998
2025-05-04T17:20:01,32.473847195506096,-111.29377221688628,22.723200000000002
2025-05-04T17:20:02,32.47385482303798,-111.29386014305055,24.742800000000003
2025-05-04T17:20:03,32.47388399206102,-111.29395326599479,28.5408
2025-05-04T17:20:04,32.473938474431634,-111.29402895458043,29.775600000000004
2025-05-04T17:20:05,32.47400611639023,-111.2940439581871,25.7148
2025-05-04T17:20:06,32.47407199814916,-111.29404462873936,24.5196
2025-05-04T17:20:07,32.474133940413594,-111.29405787214637,24.415200000000002
